time,cost_of_transfer_usd,cost_of_transfer_eth
2022-07-22 15:00:00.000 UTC,,0.000693136338069
2021-12-24 10:00:00.000 UTC,,0.001071205393776
2022-06-06 20:00:00.000 UTC,,0.001176898878351
2022-06-06 08:00:00.000 UTC,,0.000766290694869
2022-02-06 23:00:00.000 UTC,,0.002147148244164
2022-04-03 05:00:00.000 UTC,,0.000808576497183
2022-01-14 22:00:00.000 UTC,,0.003698906593179
2022-07-21 01:00:00.000 UTC,,0.000339442994289
2023-02-23 02:00:00.000 UTC,,0.000858526129503
2023-07-10 06:00:00.000 UTC,,0.000306531793806
2022-04-09 22:00:00.000 UTC,,0.000700160091057
2022-05-23 18:00:00.000 UTC,,0.000594053269908
2023-07-05 20:00:00.000 UTC,,0.001131395489826
2023-08-19 20:00:00.000 UTC,,0.000328417872195
2023-02-10 02:00:00.000 UTC,,0.000623324949954
2022-11-12 08:00:00.000 UTC,,0.000334547396337
2023-04-10 21:00:00.000 UTC,,0.000511470508647
2023-06-29 05:00:00.000 UTC,,0.00033251808744
2023-03-14 21:00:00.000 UTC,,0.000764660735286
2023-04-23 14:00:00.000 UTC,,0.000988902432294
2022-11-17 01:00:00.000 UTC,,0.00029115664032
2022-07-30 12:00:00.000 UTC,,0.000124777971255
2022-07-30 00:00:00.000 UTC,0.27295441219064176,0.000160870858764
2022-07-03 08:00:00.000 UTC,,0.000218816861382
2022-08-26 11:00:00.000 UTC,,0.000193902495066
2022-04-02 22:00:00.000 UTC,,0.001101949262547
2021-12-13 02:00:00.000 UTC,,0.002061137151339
2022-07-31 14:00:00.000 UTC,,0.000227483797884
2022-04-21 06:00:00.000 UTC,,0.000930317574417
2023-07-26 06:00:00.000 UTC,,0.000356062875336
2022-03-19 08:00:00.000 UTC,,0.000450635813901
2022-10-27 23:00:00.000 UTC,,0.000262938853107
2022-02-17 11:00:00.000 UTC,,0.000820099716303
2023-08-21 10:00:00.000 UTC,,0.000357034141338
2023-06-23 22:00:00.000 UTC,,0.000328156500357
2022-05-03 03:00:00.000 UTC,,0.001892831965689
2022-08-13 07:00:00.000 UTC,,0.000168563148075
2022-06-01 00:00:00.000 UTC,2.2976417676267236,0.001257115060719
2022-06-21 03:00:00.000 UTC,,0.000844062144492
2023-05-07 08:00:00.000 UTC,,0.001807487557092
2022-04-08 13:00:00.000 UTC,,0.001117099498599
2022-06-11 06:00:00.000 UTC,,0.000551476950654
2022-05-21 23:00:00.000 UTC,,0.000424604996571
2023-03-26 19:00:00.000 UTC,,0.000489597009888
2023-01-29 23:00:00.000 UTC,,0.000410809612311
2022-02-06 16:00:00.000 UTC,,0.001475738568927
2023-02-03 04:00:00.000 UTC,,0.000524678670978
2022-05-17 15:00:00.000 UTC,,0.001045123445436
2022-07-06 23:00:00.000 UTC,,0.000604349277021
2021-12-11 08:00:00.000 UTC,,0.001035734680596
2023-05-26 09:00:00.000 UTC,,0.000599270619129
2023-03-24 21:00:00.000 UTC,,0.000627012835008
2022-01-16 18:00:00.000 UTC,,0.00424625909925
2023-05-02 08:00:00.000 UTC,,0.001161829983405
2023-03-04 01:00:00.000 UTC,,0.000435118703649
